"","WaveHeight","WaveDir","WavePeriod","WindSpeed","WindDirection","Tide","DateTime"
"6641",0.7,"SE",5.6,3.4,"WNW",-0.05,2019-01-13 17:00:00
"6651",0.7,"SE",5.6,3.8,"NW",-0.03,2019-01-13 16:00:00
"6661",0.8,"SE",6,2.7,"WNW",0.01,2019-01-13 15:00:00
"6671",0.7,"SE",6.5,3,"WNW",0.05,2019-01-13 14:00:00
"6681",0.7,"SE",6.3,2.8,"WNW",0.06,2019-01-13 13:00:00
"6691",0.8,"S",6.3,2.1,"W",0.03,2019-01-13 12:00:00
"6701",0.7,"SE",5.6,2.7,"NNW",-0.03,2019-01-13 11:00:00
"6711",0.7,"SE",5.4,2.8,"NNW",-0.12,2019-01-13 10:00:00
"6721",0.7,"SE",5.6,2.8,"NW",-0.2,2019-01-13 09:00:00
"6731",0.8,"S",5.6,1.7,"NNW",-0.27,2019-01-13 08:00:00
"6741",0.9,"S",5.1,2.4,"NNE",-0.3,2019-01-13 07:00:00
"6751",0.9,"SE",5.6,3.2,"N",-0.28,2019-01-13 06:00:00
"6761",0.9,"SE",5.9,5,"NNW",-0.2,2019-01-13 05:00:00
"6771",1,"S",6.2,1.1,"N",-0.1,2019-01-13 04:00:00
"6781",1,"SE",5.9,1.1,"NNE",0.02,2019-01-13 03:00:00
"6791",0.9,"SE",5.8,1.4,"NNE",0.14,2019-01-13 02:00:00
"6801",1.1,"SE",6.7,3.6,"NNW",0.26,2019-01-13 01:00:00
"6811",1,"SE",6.2,3.9,"NNW",0.32,2019-01-13 00:00:00
"6821",0.8,"SE",5.5,3.7,"NNW",0.33,2019-01-12 23:00:00
"6831",0.7,"SE",5,2.9,"NNW",0.3,2019-01-12 22:00:00
"6841",0.8,"SE",5.4,1.5,"W",0.23,2019-01-12 21:00:00
"6851",0.8,"SE",5.3,1.63333333333333,"-",0.14,2019-01-12 20:00:00
"6861",0.7,"SE",5.1,1.76666666666667,"-",0.03,2019-01-12 19:00:00
"6871",0.8,"SE",5,1.9,"N",-0.04,2019-01-12 18:00:00
"6881",0.7,"SE",5.1,4,"NW",-0.07,2019-01-12 17:00:00
"6891",0.9,"SE",5.8,5.1,"NW",-0.07,2019-01-12 16:00:00
"6901",0.8,"SE",5.9,6,"NW",-0.06,2019-01-12 15:00:00
"6911",0.9,"SE",6.5,5,"NW",-0.02,2019-01-12 14:00:00
"6921",0.9,"SE",6.6,2.5,"WNW",0.01,2019-01-12 13:00:00
"6931",1,"SE",6.7,1.4,"SSW",0.02,2019-01-12 12:00:00
"6941",0.8,"SE",6.3,1.6,"S",-0.02,2019-01-12 11:00:00
"6951",0.8,"SE",6.2,1.3,"ESE",-0.08,2019-01-12 10:00:00
"6961",0.8,"SE",5.7,1.9,"NE",-0.17,2019-01-12 09:00:00
"6971",0.8,"SE",5.8,2.8,"N",-0.25,2019-01-12 08:00:00
"6981",0.9,"SE",6,3.1,"NNW",-0.3,2019-01-12 07:00:00
"6991",1,"SE",6.5,1.4,"ENE",-0.31,2019-01-12 06:00:00
"7001",0.9,"SE",6.5,3.1,"NE",-0.27,2019-01-12 05:00:00
"7011",1,"SE",6.3,3.7,"NE",-0.18,2019-01-12 04:00:00
"7021",0.8,"SE",6.3,3.4,"NE",-0.06,2019-01-12 03:00:00
"7031",0.7,"SE",6,2.4,"NNE",0.1,2019-01-12 02:00:00
"7041",0.7,"SE",5.7,1.7,"NNE",0.25,2019-01-12 01:00:00
"7051",1.1,"SE",6,2.4,"NNE",0.37,2019-01-12 00:00:00
"7061",1,"SE",6,2.2,"NNE",0.44,2019-01-11 23:00:00
"7071",1.1,"SE",6,3.1,"NNE",0.44,2019-01-11 22:00:00
"7081",1.1,"SE",5.4,2.8,"N",0.41,2019-01-11 21:00:00
"7091",1,"SE",5.2,3.9,"NNW",0.3,2019-01-11 20:00:00
"7101",0.9,"S",4.4,4,"NNW",0.17,2019-01-11 19:00:00
"7111",1,"SE",5,4.6,"NNW",0.05,2019-01-11 18:00:00
"7121",1,"SE",5.2,2,"S",-0.02,2019-01-11 17:00:00
"7131",0.8,"SE",5.3,2.6,"SSW",-0.05,2019-01-11 16:00:00
"7141",0.9,"SE",6.1,1.9,"WSW",-0.07,2019-01-11 15:00:00
"7151",0.6,"SE",6.1,3.7,"NW",-0.04,2019-01-11 14:00:00
"7161",0.8,"SE",6.7,1.3,"WSW",0,2019-01-11 13:00:00
"7171",0.6,"S",5.5,1.3,"-",0.02,2019-01-11 12:00:00
"7181",0.7,"S",5.7,1.3,"E",0.01,2019-01-11 11:00:00
"7191",0.7,"S",5.2,2.6,"NE",-0.02,2019-01-11 10:00:00
"7201",0.7,"S",5,3.6,"NNE",-0.1,2019-01-11 09:00:00
"7211",0.8,"S",5.6,3.3,"NNE",-0.2,2019-01-11 08:00:00
"7221",0.8,"S",5.8,2.9,"NNE",-0.28,2019-01-11 07:00:00
"723",0.7,"SE",5.4,2.4,"NE",-0.32,2019-01-11 06:00:00
"724",0.8,"S",5.5,1.5,"N",-0.31,2019-01-11 05:00:00
"725",0.7,"S",5.1,1.3,"NNE",-0.24,2019-01-11 04:00:00
"726",0.7,"S",5.2,1.3,"N",-0.13,2019-01-11 03:00:00
"727",0.8,"SE",5.3,1.9,"NNE",0.03,2019-01-11 02:00:00
"728",0.9,"SE",5.2,3.6,"E",0.2,2019-01-11 01:00:00
"729",0.8,"S",5.1,3.3,"SE",0.36,2019-01-11 00:00:00
"730",0.8,"S",5.3,3.6,"SE",0.46,2019-01-10 23:00:00
"731",0.8,"S",5.1,1.9,"SE",0.51,2019-01-10 22:00:00
"732",0.9,"SE",5.2,1.96666666666667,"-",0.49,2019-01-10 21:00:00
"733",0.9,"S",5.2,2.03333333333333,"-",0.41,2019-01-10 20:00:00
"734",0.8,"SE",5.1,2.1,"NW",0.28,2019-01-10 19:00:00
"735",0.7,"SE",5.4,3.8,"NNW",0.12,2019-01-10 18:00:00
"736",0.6,"SE",5.4,5.1,"NW",0,2019-01-10 17:00:00
"737",0.6,"SE",5.7,5.7,"NW",-0.07,2019-01-10 16:00:00
"738",0.5,"S",5.9,5.6,"NW",-0.11,2019-01-10 15:00:00
"739",0.6,"SE",6.1,4.4,"NW",-0.1,2019-01-10 14:00:00
"740",0.6,"SW",5.9,2.6,"WNW",-0.06,2019-01-10 13:00:00
"741",0.6,"W",6.1,1.4,"W",-0.01,2019-01-10 12:00:00
"742",0.7,"SW",5.5,1.9,"WNW",0.02,2019-01-10 11:00:00
"743",0.7,"W",5.4,1.65,"-",0.01,2019-01-10 10:00:00
"744",0.9,"W",5.2,1.4,"NE",-0.05,2019-01-10 09:00:00
"745",1,"W",5.1,1.2,"NNE",-0.14,2019-01-10 08:00:00
"746",0.9,"S",5.1,1.7,"-",-0.24,2019-01-10 07:00:00
"747",0.9,"W",5,2.2,"NNW",-0.32,2019-01-10 06:00:00
"748",0.9,"SE",5.3,3.7,"NNW",-0.35,2019-01-10 05:00:00
"749",0.9,"S",5.6,3.2,"NNW",-0.32,2019-01-10 04:00:00
"750",0.9,"SE",5.8,3.4,"NW",-0.23,2019-01-10 03:00:00
"751",0.9,"S",5.7,2.6,"NW",-0.08,2019-01-10 02:00:00
"752",0.7,"NW",5.1,3.5,"NW",0.11,2019-01-10 01:00:00
"753",0.9,"S",5.2,4.6,"NW",0.29,2019-01-10 00:00:00
"754",1,"SW",5.5,4.2,"NW",0.44,2019-01-09 23:00:00
"755",1,"W",4.9,4.4,"NW",0.51,2019-01-09 22:00:00
"756",1,"W",5.2,3.3,"WNW",0.52,2019-01-09 21:00:00
"757",1,"SW",5.1,1.5,"WNW",0.45,2019-01-09 20:00:00
"758",1,"SW",4.9,2.1,"WNW",0.33,2019-01-09 19:00:00
"759",1,"W",5,2.8,"WNW",0.17,2019-01-09 18:00:00
"760",0.9,"W",5.3,2.8,"WNW",0.02,2019-01-09 17:00:00
"761",0.8,"W",5.2,3.7,"WNW",-0.08,2019-01-09 16:00:00
"762",0.9,"W",5.4,4.5,"WNW",-0.15,2019-01-09 15:00:00
"763",0.7,"W",5.5,4.7,"WNW",-0.17,2019-01-09 14:00:00
"764",1,"W",5.6,3.2,"WNW",-0.14,2019-01-09 13:00:00
"765",0.8,"SW",5.6,2.2,"W",-0.09,2019-01-09 12:00:00
"766",0.9,"W",5.1,1.2,"WNW",-0.06,2019-01-09 11:00:00
"767",0.9,"W",5.2,1.4,"-",-0.05,2019-01-09 10:00:00
"768",1.1,"W",5.2,1.6,"NNE",-0.08,2019-01-09 09:00:00
"769",1,"W",5.1,3,"N",-0.17,2019-01-09 08:00:00
"770",0.9,"SE",5.2,4.7,"NNW",-0.26,2019-01-09 07:00:00
"771",0.9,"SE",5.6,5.1,"NNW",-0.34,2019-01-09 06:00:00
"772",0.8,"SE",5.6,4.8,"NNW",-0.39,2019-01-09 05:00:00
"773",0.8,"SE",5.6,4.3,"NNW",-0.38,2019-01-09 04:00:00
"774",0.8,"SE",5.2,3.3,"NNW",-0.32,2019-01-09 03:00:00
"775",0.8,"SE",5.3,3.9,"NW",-0.18,2019-01-09 02:00:00
"776",0.9,"SE",5.2,4.8,"NW",0,2019-01-09 01:00:00
"777",0.8,"SE",4.9,4.6,"NNW",0.21,2019-01-09 00:00:00
"778",0.9,"SE",5.3,4.2,"NW",0.39,2019-01-08 23:00:00
"779",0.8,"SE",5.2,3.7,"NW",0.52,2019-01-08 22:00:00
"780",1,"SE",5.4,4.5,"NNW",0.59,2019-01-08 21:00:00
"781",0.9,"SE",5.1,3.8,"NW",0.58,2019-01-08 20:00:00
"782",0.8,"SE",5.3,2.3,"W",0.49,2019-01-08 19:00:00
"783",0.8,"SE",5.2,3.7,"NW",0.34,2019-01-08 18:00:00
"784",0.7,"SE",5.4,2.5,"WNW",0.18,2019-01-08 17:00:00
"785",0.7,"SE",5.6,1.9,"WNW",0.05,2019-01-08 16:00:00
"786",0.6,"SE",5.8,3.6,"NW",-0.06,2019-01-08 15:00:00
"787",0.6,"SE",5.4,3.2,"WNW",-0.12,2019-01-08 14:00:00
"788",0.6,"SE",5.7,1.9,"WNW",-0.11,2019-01-08 13:00:00
"789",0.6,"SE",5.5,2.3,"WNW",-0.07,2019-01-08 12:00:00
"790",0.7,"W",5.1,2.8,"WNW",-0.04,2019-01-08 11:00:00
"791",0.8,"SE",5.4,1.8,"NNE",-0.01,2019-01-08 10:00:00
"792",0.9,"W",5.1,2,"NNE",-0.02,2019-01-08 09:00:00
"793",0.9,"SE",5.2,2.3,"NNE",-0.09,2019-01-08 08:00:00
"794",0.7,"SE",5.5,1.8,"NNE",-0.19,2019-01-08 07:00:00
"795",0.6,"SE",5.6,2.1,"N",-0.29,2019-01-08 06:00:00
"796",0.6,"SE",6,3.3,"NNE",-0.38,2019-01-08 05:00:00
"797",0.7,"SE",6.1,2.5,"N",-0.41,2019-01-08 04:00:00
"798",0.8,"SE",6.2,2,"N",-0.36,2019-01-08 03:00:00
"799",0.7,"S",5.5,3.2,"NNW",-0.26,2019-01-08 02:00:00
"800",0.8,"SE",5.4,3.3,"NNW",-0.1,2019-01-08 01:00:00
"801",0.9,"SE",6,4.6,"NNW",0.11,2019-01-08 00:00:00
"802",0.8,"SE",6.2,4.4,"NNW",0.32,2019-01-07 23:00:00
"803",0.9,"SE",6.4,3.6,"NW",0.5,2019-01-07 22:00:00
"804",0.9,"SE",6.3,2.75,"-",0.6,2019-01-07 21:00:00
"805",0.9,"S",6,1.9,"NW",0.6,2019-01-07 20:00:00
"806",0.9,"SE",6,2.2,"NW",0.54,2019-01-07 19:00:00
"807",0.9,"SE",5.9,4.3,"NW",0.42,2019-01-07 18:00:00
"808",0.9,"SE",5.6,5,"NW",0.26,2019-01-07 17:00:00
"809",0.9,"SE",5.6,5.7,"NW",0.1,2019-01-07 16:00:00
"810",0.9,"SE",6,5,"WNW",-0.04,2019-01-07 15:00:00
"811",0.8,"SE",6.1,4.6,"WNW",-0.11,2019-01-07 14:00:00
"812",0.7,"SE",6.3,3.9,"WNW",-0.13,2019-01-07 13:00:00
"813",0.7,"SE",6.1,2.9,"WNW",-0.11,2019-01-07 12:00:00
"814",0.8,"SE",6.1,2.3,"WNW",-0.07,2019-01-07 11:00:00
"815",0.8,"S",5.4,2.3,"NNW",-0.03,2019-01-07 10:00:00
"816",1,"NW",5.3,4.3,"NNW",-0.01,2019-01-07 09:00:00
"817",1,"W",5.3,2.7,"-",-0.05,2019-01-07 08:00:00
"818",0.9,"SE",5.6,1.1,"NNE",-0.15,2019-01-07 07:00:00
"819",0.8,"SE",5.6,1.4,"N",-0.25,2019-01-07 06:00:00
"820",0.9,"SE",6.1,1.6,"NE",-0.35,2019-01-07 05:00:00
"821",0.9,"SE",5.8,2.9,"NNW",-0.43,2019-01-07 04:00:00
"822",0.7,"SE",5.5,4.2,"NW",-0.44,2019-01-07 03:00:00
"823",0.9,"SE",5.8,3,"WNW",-0.37,2019-01-07 02:00:00
"824",1,"W",6,1.2,"NW",-0.23,2019-01-07 01:00:00
"825",1,"SE",5.8,1.6,"NW",-0.05,2019-01-07 00:00:00
"826",1.1,"W",6.1,3.1,"NNW",0.15,2019-01-06 23:00:00
"827",0.9,"SE",5.4,3.4,"NNW",0.34,2019-01-06 22:00:00
"828",0.8,"SE",5.7,4.2,"NNW",0.48,2019-01-06 21:00:00
"829",0.8,"SE",5.3,4.7,"NNW",0.55,2019-01-06 20:00:00
"830",1,"SE",5.1,5.4,"NW",0.54,2019-01-06 19:00:00
"831",0.9,"SE",5.1,4.5,"NW",0.46,2019-01-06 18:00:00
"832",0.9,"S",5.2,4.6,"WNW",0.3,2019-01-06 17:00:00
"833",0.9,"SE",5.2,4.3,"WNW",0.14,2019-01-06 16:00:00
"834",0.8,"W",4.9,3.4,"WNW",-0.02,2019-01-06 15:00:00
"835",0.7,"W",4.8,3,"NW",-0.13,2019-01-06 14:00:00
"836",0.7,"SE",4.7,3.6,"NW",-0.19,2019-01-06 13:00:00
"837",0.8,"W",4.5,6,"NNW",-0.21,2019-01-06 12:00:00
"838",0.6,"SE",6.7,5.2,"NNW",-0.17,2019-01-06 11:00:00
"839",0.8,"SE",6.2,3.7,"N",-0.11,2019-01-06 10:00:00
"840",0.8,"SE",5.7,4.1,"NNW",-0.07,2019-01-06 09:00:00
"841",0.8,"SE",5,3.8,"N",-0.07,2019-01-06 08:00:00
"842",0.9,"SE",5.7,3.3,"N",-0.12,2019-01-06 07:00:00
"843",0.9,"S",5.4,2.1,"N",-0.21,2019-01-06 06:00:00
"844",0.8,"SE",5.8,2.3,"NNW",-0.31,2019-01-06 05:00:00
"845",0.8,"S",5.8,3.3,"N",-0.4,2019-01-06 04:00:00
"846",0.8,"SE",5.9,3,"NNE",-0.46,2019-01-06 03:00:00
"847",0.8,"SE",5.7,2,"NNE",-0.44,2019-01-06 02:00:00
"848",0.9,"SE",6.1,2.9,"N",-0.34,2019-01-06 01:00:00
"849",0.8,"SE",5.7,2.7,"NNE",-0.17,2019-01-06 00:00:00
"850",0.9,"SE",5.9,2.2,"SSE",0.01,2019-01-05 23:00:00
"851",0.8,"SE",5.7,2.8,"SSE",0.23,2019-01-05 22:00:00
"852",0.7,"SE",5.1,2.6,"SSE",0.42,2019-01-05 21:00:00
"853",1,"SE",5.4,2.5,"SSE",0.52,2019-01-05 20:00:00
"854",0.8,"SE",5.4,2.2,"S",0.55,2019-01-05 19:00:00
"855",0.8,"S",4.9,2.5,"S",0.5,2019-01-05 18:00:00
"856",0.9,"SE",5.3,2.7,"SSE",0.38,2019-01-05 17:00:00
"857",0.9,"SE",5.2,3.4,"S",0.25,2019-01-05 16:00:00
"858",0.9,"SE",5.7,3.9,"SSE",0.08,2019-01-05 15:00:00
"859",0.8,"SE",5,4.2,"SSE",-0.06,2019-01-05 14:00:00
"860",0.8,"SE",5.1,3.5,"SE",-0.14,2019-01-05 13:00:00
"861",0.8,"E",5.6,3.4,"SE",-0.19,2019-01-05 12:00:00
"862",0.8,"SE",5.9,1.1,"ESE",-0.21,2019-01-05 11:00:00
"863",0.7,"SE",6.6,2.9,"NE",-0.16,2019-01-05 10:00:00
"864",0.8,"SE",6.8,3.6,"NE",-0.12,2019-01-05 09:00:00
"865",0.7,"SE",6.3,3.1,"NE",-0.08,2019-01-05 08:00:00
"866",0.8,"S",6,3.1,"NE",-0.09,2019-01-05 07:00:00
"867",0.7,"S",5.7,2.8,"NE",-0.17,2019-01-05 06:00:00
"868",0.8,"SE",5.4,2.9,"NE",-0.26,2019-01-05 05:00:00
"869",0.8,"S",5.9,2.1,"NE",-0.35,2019-01-05 04:00:00
"870",0.8,"S",5.7,3.2,"NE",-0.41,2019-01-05 03:00:00
"871",0.7,"S",5.8,2.9,"NE",-0.44,2019-01-05 02:00:00
"872",0.8,"SE",5.3,3.1,"NE",-0.38,2019-01-05 01:00:00
"873",0.9,"S",5.7,3.8,"ENE",-0.25,2019-01-05 00:00:00
"874",0.7,"SW",4.9,2.4,"NE",-0.09,2019-01-04 23:00:00
"875",0.8,"S",5.1,2.3,"NNE",0.1,2019-01-04 22:00:00
"876",0.8,"SE",4.7,1.6,"N",0.3,2019-01-04 21:00:00
"877",0.9,"S",5.1,2.9,"NNW",0.45,2019-01-04 20:00:00
"878",0.8,"SE",5.1,2.7,"NNW",0.52,2019-01-04 19:00:00
"879",0.7,"SE",5,3.2,"NNW",0.51,2019-01-04 18:00:00
"880",0.9,"SE",5.1,3.6,"NW",0.43,2019-01-04 17:00:00
"881",0.9,"SE",5.4,3,"NW",0.32,2019-01-04 16:00:00
"882",0.8,"W",4.8,2.5,"NNW",0.15,2019-01-04 15:00:00
"883",0.9,"W",5.2,2.9,"WNW",0,2019-01-04 14:00:00
"884",0.8,"W",5.4,2.9,"WNW",-0.12,2019-01-04 13:00:00
"885",0.9,"SE",6,2.9,"NW",-0.18,2019-01-04 12:00:00
"886",1.1,"SE",7,1.7,"NW",-0.2,2019-01-04 11:00:00
"887",1.1,"SE",6.6,3.4,"N",-0.17,2019-01-04 10:00:00
"888",1,"SE",6.6,3.2,"NNW",-0.1,2019-01-04 09:00:00
"889",0.8,"SE",6.4,2.3,"NNW",-0.05,2019-01-04 08:00:00
"890",0.7,"SE",6,3.2,"NW",-0.03,2019-01-04 07:00:00
"891",0.7,"S",5.4,2.2,"NNW",-0.07,2019-01-04 06:00:00
"892",0.8,"S",5.3,2.6,"NNW",-0.13,2019-01-04 05:00:00
"893",0.8,"S",5,2.2,"N",-0.22,2019-01-04 04:00:00
"894",0.8,"S",5.4,3.6,"NNW",-0.31,2019-01-04 03:00:00
"895",0.8,"SE",5.7,4,"NNW",-0.37,2019-01-04 02:00:00
"896",0.8,"S",5.3,4.1,"NW",-0.37,2019-01-04 01:00:00
"897",0.9,"SE",5.4,4.7,"NW",-0.3,2019-01-04 00:00:00
"898",0.8,"S",5.4,4.9,"NW",-0.16,2019-01-03 23:00:00
"899",1,"S",5.8,4.7,"NW",0.01,2019-01-03 22:00:00
"900",0.9,"SW",5.9,4.8,"WNW",0.2,2019-01-03 21:00:00
"901",1,"SE",5.9,3.6,"W",0.37,2019-01-03 20:00:00
"902",0.9,"SE",5.4,3.2,"W",0.49,2019-01-03 19:00:00
"903",1,"SE",5.5,3.3,"WNW",0.53,2019-01-03 18:00:00
"904",1,"W",5.2,2.8,"WNW",0.48,2019-01-03 17:00:00
"905",0.9,"SE",5.3,2,"WNW",0.39,2019-01-03 16:00:00
"906",0.9,"SE",5.2,2.5,"WNW",0.24,2019-01-03 15:00:00
"907",1,"SE",5.8,2.8,"WNW",0.09,2019-01-03 14:00:00
"908",1,"SE",5.4,2.6,"WNW",-0.05,2019-01-03 13:00:00
"909",1.1,"SE",5.6,3.2,"NW",-0.15,2019-01-03 12:00:00
"910",1,"SE",6.1,3,"NNW",-0.19,2019-01-03 11:00:00
"911",1.1,"E",6,2.4,"N",-0.19,2019-01-03 10:00:00
"912",1.3,"SE",6.2,3.3,"NNW",-0.14,2019-01-03 09:00:00
"913",1.2,"SE",5.7,1.7,"N",-0.05,2019-01-03 08:00:00
"914",0.9,"SE",7.1,3.1,"NNE",0,2019-01-03 07:00:00
"915",0.9,"SE",6.4,4.7,"NNW",0.02,2019-01-03 06:00:00
"916",0.9,"SE",5.9,4.2,"N",-0.02,2019-01-03 05:00:00
"917",1,"S",5.5,2.8,"NNE",-0.08,2019-01-03 04:00:00
"918",0.9,"SE",5.3,2.7,"N",-0.18,2019-01-03 03:00:00
"919",0.9,"S",5.7,2.3,"N",-0.26,2019-01-03 02:00:00
"920",1.3,"SE",6.7,1.5,"N",-0.29,2019-01-03 01:00:00
"921",1,"SE",6.1,2.6,"NNW",-0.27,2019-01-03 00:00:00
"922",1,"SE",6.2,2.5,"N",-0.2,2019-01-02 23:00:00
"923",1.1,"SE",6.3,3.9,"NNW",-0.08,2019-01-02 22:00:00
"924",1,"S",5.8,3.1,"NNW",0.08,2019-01-02 21:00:00
"925",1,"S",6.6,2.1,"N",0.26,2019-01-02 20:00:00
"926",1,"SE",6.4,2.7,"N",0.4,2019-01-02 19:00:00
"927",0.9,"SE",6.4,1.8,"N",0.5,2019-01-02 18:00:00
"928",1,"S",6.3,2.8,"NNW",0.51,2019-01-02 17:00:00
"929",1,"S",5.8,1.9,"NNW",0.44,2019-01-02 16:00:00
"930",0.9,"S",5.2,2.2,"NW",0.32,2019-01-02 15:00:00
"931",0.8,"SW",5.1,2.4,"NW",0.16,2019-01-02 14:00:00
"932",0.8,"S",5.3,2.7,"WNW",0.03,2019-01-02 13:00:00
"933",1,"S",5.4,2.1,"WNW",-0.11,2019-01-02 12:00:00
"934",0.9,"SE",5.3,1.2,"WNW",-0.18,2019-01-02 11:00:00
"935",1.2,"SE",5.8,1.6,"-",-0.18,2019-01-02 10:00:00
"936",1.1,"W",5.8,2,"N",-0.16,2019-01-02 09:00:00
"937",1.2,"SE",6.2,1.9,"NNW",-0.11,2019-01-02 08:00:00
"938",1.2,"SE",6,1.8,"NNW",-0.04,2019-01-02 07:00:00
"939",1.2,"SE",6.5,1.8,"-",0.02,2019-01-02 06:00:00
"940",1.2,"SE",6.5,1.8,"-",0.05,2019-01-02 05:00:00
"941",1.1,"S",5.9,1.8,"NNE",0.04,2019-01-02 04:00:00
"942",1.1,"SE",6,2.3,"NNE",-0.03,2019-01-02 03:00:00
"943",1,"SE",5.3,2.5,"NNW",-0.11,2019-01-02 02:00:00
"944",1.2,"SE",6.1,3.3,"NW",-0.19,2019-01-02 01:00:00
"945",1.1,"S",5.8,4,"NW",-0.21,2019-01-02 00:00:00
"946",1.2,"SE",6,4.4,"NW",-0.21,2019-01-01 23:00:00
"947",1.1,"SE",6.1,3.9,"NW",-0.14,2019-01-01 22:00:00
"948",1.3,"SE",6.6,1.4,"WNW",-0.04,2019-01-01 21:00:00
"949",1.2,"SE",6.3,2.5,"WNW",0.1,2019-01-01 20:00:00
"950",1.3,"SE",6.3,2.8,"WNW",0.23,2019-01-01 19:00:00
"951",1.4,"SE",6.8,2.9,"WNW",0.34,2019-01-01 18:00:00
"952",0.9,"SE",6.4,2.7,"NW",0.39,2019-01-01 17:00:00
"953",1,"S",5.9,2.5,"W",0.38,2019-01-01 16:00:00
"954",0.9,"S",5.6,1.9,"WNW",0.31,2019-01-01 15:00:00
"955",1.1,"SE",5.5,2.4,"NW",0.2,2019-01-01 14:00:00
"956",1.1,"S",5.9,3.7,"NW",0.05,2019-01-01 13:00:00
"957",1.1,"SE",5.7,2.6,"WNW",-0.08,2019-01-01 12:00:00
"958",1.2,"S",5.7,2.35,"-",-0.17,2019-01-01 11:00:00
"959",1.1,"SE",5.8,2.1,"N",-0.21,2019-01-01 10:00:00
"960",1.2,"SE",6,4.2,"NW",-0.2,2019-01-01 09:00:00
"961",1.4,"SE",6.7,3.2,"NNW",-0.16,2019-01-01 08:00:00
"962",1.3,"S",6.4,3.1,"N",-0.07,2019-01-01 07:00:00
"963",1,"SE",6,1.8,"NNE",0.02,2019-01-01 06:00:00
"964",1,"SE",6,1.7,"N",0.08,2019-01-01 05:00:00
"965",1.2,"SE",6.8,2.1,"N",0.11,2019-01-01 04:00:00
"966",1,"S",6,1.8,"NNE",0.1,2019-01-01 03:00:00
"967",1.1,"SE",5.7,1.5,"NE",0.05,2019-01-01 02:00:00
"968",1,"SE",5.5,2.2,"NNE",-0.03,2019-01-01 01:00:00
"969",1,"SE",5.4,1.6,"N",-0.1,2019-01-01 00:00:00
"970",1,"SE",5.3,3.4,"NW",-0.115,2019-12-31 23:00:00
"971",1.1,"SE",5.2,3.7,"NW",-0.13,2019-12-31 22:00:00
"972",1.1,"S",5.7,2.4,"NNW",-0.08,2019-12-31 21:00:00
"973",1.1,"S",5.9,3.9,"NW",0,2019-12-31 20:00:00
"974",1.2,"S",6.2,2.4,"W",0.1,2019-12-31 19:00:00
"975",1,"SE",6.2,2.1,"W",0.19,2019-12-31 18:00:00
"976",1,"S",6.3,2,"WNW",0.26,2019-12-31 17:00:00
"977",0.9,"S",6.2,2.7,"WNW",0.29,2019-12-31 16:00:00
"978",0.8,"SE",5.8,3.5,"WNW",0.28,2019-12-31 15:00:00
"979",0.8,"W",5.8,3.8,"WNW",0.2,2019-12-31 14:00:00
"980",0.8,"SE",5.3,4.5,"WNW",0.08,2019-12-31 13:00:00
"981",0.8,"-",5.25,4.5,"NW",-0.06,2019-12-31 12:00:00
"982",0.8,"S",5.2,3.4,"NW",-0.16,2019-12-31 11:00:00
"983",0.8,"SE",5.2,2.4,"NW",-0.23,2019-12-31 10:00:00
"984",0.9,"W",5.1,1.9,"NNW",-0.26,2019-12-31 09:00:00
"985",1.1,"S",5.7,2,"NNE",-0.22,2019-12-31 08:00:00
"986",1,"SW",5.5,2.4,"N",-0.15,2019-12-31 07:00:00
"987",1,"SE",5.4,1.3,"NNE",-0.06,2019-12-31 06:00:00
"988",1.2,"SE",5.7,4.6,"N",0.05,2019-12-31 05:00:00
"989",1,"SE",6.1,5.4,"N",0.14,2019-12-31 04:00:00
"990",0.9,"S",6.2,3.9,"N",0.19,2019-12-31 03:00:00
"991",0.8,"W",5.6,3.1,"N",0.21,2019-12-31 02:00:00
"992",1,"W",5.7,3.9,"NNE",0.18,2019-12-31 01:00:00
"993",1.1,"W",5.1,4,"N",0.13,2019-12-31 00:00:00
"994",1.1,"SW",5.3,5.4,"N",0.05,2019-12-30 23:00:00
"995",1.1,"SE",5.3,4.9,"NNE",0,2019-12-30 22:00:00
"996",1.1,"W",5.1,3.5,"NNE",-0.02,2019-12-30 21:00:00
"997",1.2,"W",5.6,2.6,"N",0,2019-12-30 20:00:00
"998",1.1,"SE",5.2,4.4,"NNW",0.06,2019-12-30 19:00:00
"999",1.3,"SE",5.3,3.6,"NNW",0.12,2019-12-30 18:00:00
"1000",1.1,"SW",5,4.6,"NNW",0.18,2019-12-30 17:00:00
"1001",0.9,"SE",5.4,4.6,"NW",0.24,2019-12-30 16:00:00
"1002",0.8,"SE",6,3.9,"NW",0.27,2019-12-30 15:00:00
"1003",0.8,"SE",6.6,4.9,"NW",0.25,2019-12-30 14:00:00
"1004",0.6,"SE",5.3,4.3,"WNW",0.2,2019-12-30 13:00:00
"1005",0.9,"SE",5.3,3.6,"NW",0.08,2019-12-30 12:00:00
"1006",0.8,"S",5.2,4.3,"NNW",-0.04,2019-12-30 11:00:00
"1007",0.8,"S",5.4,3.8,"NNW",-0.15,2019-12-30 10:00:00
"1008",0.9,"SE",5.6,3.3,"NW",-0.2,2019-12-30 09:00:00
"1009",1,"W",5.9,3.2,"NW",-0.21,2019-12-30 08:00:00
"1010",1,"SE",5.6,1.3,"NW",-0.17,2019-12-30 07:00:00
"1011",1,"W",5.6,1.7,"-",-0.08,2019-12-30 06:00:00
